age,workclass,education,capital-gain-category,hours-per-week,occupation,income
30.0,Private,HS-grad,cat1,44.0,Adm-clerical,<=50K
54.0,Private,HS-grad,cat1,45.0,Exec-managerial,<=50K
39.0,Private,Some-college,cat1,40.0,Transport-moving,<=50K
24.0,Private,Some-college,cat1,40.0,Machine-op-inspct,<=50K
21.0,Private,HS-grad,cat1,44.0,Adm-clerical,<=50K
23.0,Private,9th,cat1,30.0,Other-service,<=50K
54.0,Private,HS-grad,,42.0,Adm-clerical,<=50K
23.0,Private,Masters,cat1,20.0,Sales,<=50K
39.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
23.0,Private,Some-college,,25.0,Prof-specialty,<=50K
67.0,?,HS-grad,cat1,8.0,?,<=50K
19.0,?,11th,cat1,40.0,?,<=50K
41.0,Private,Some-college,cat1,40.0,Machine-op-inspct,>50K
32.0,Private,11th,cat1,40.0,Other-service,<=50K
57.0,Private,HS-grad,,40.0,Craft-repair,<=50K
18.0,Private,HS-grad,cat1,30.0,Adm-clerical,<=50K
60.0,State-gov,,cat2,60.0,Prof-specialty,>50K
21.0,Private,Some-college,cat1,40.0,Machine-op-inspct,<=50K
53.0,Private,Some-college,,22.0,Adm-clerical,<=50K
38.0,Private,Bachelors,cat2,55.0,Exec-managerial,>50K
21.0,Private,Some-college,cat1,40.0,Handlers-cleaners,<=50K
53.0,Private,Doctorate,cat1,55.0,Exec-managerial,>50K
24.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
36.0,Federal-gov,Assoc-acdm,cat1,40.0,Other-service,<=50K
29.0,Private,Masters,cat1,60.0,Exec-managerial,<=50K
23.0,Private,Some-college,cat1,40.0,Sales,<=50K
44.0,Private,Some-college,cat1,50.0,,<=50K
32.0,Local-gov,Masters,cat1,48.0,Prof-specialty,<=50K
25.0,,,cat1,50.0,Exec-managerial,<=50K
41.0,Self-emp-not-inc,HS-grad,cat1,27.0,Craft-repair,<=50K
18.0,Private,,cat1,30.0,Other-service,<=50K
57.0,Private,Some-college,cat1,45.0,Craft-repair,<=50K
62.0,Private,Bachelors,cat3,50.0,Exec-managerial,>50K
29.0,Private,Bachelors,cat1,40.0,Handlers-cleaners,<=50K
19.0,Private,HS-grad,,40.0,Other-service,<=50K
35.0,Self-emp-not-inc,Prof-school,cat1,65.0,Prof-specialty,>50K
52.0,Private,,cat1,50.0,Prof-specialty,>50K
28.0,Private,10th,cat1,40.0,Machine-op-inspct,<=50K
38.0,Private,HS-grad,cat1,,,<=50K
42.0,Private,Some-college,cat1,40.0,Sales,<=50K
41.0,,Bachelors,,40.0,Prof-specialty,<=50K
,Private,Bachelors,cat1,38.0,Prof-specialty,<=50K
31.0,Private,Masters,cat1,76.0,Sales,>50K
31.0,Private,5th-6th,cat1,45.0,Machine-op-inspct,<=50K
,Private,Masters,cat1,40.0,Prof-specialty,>50K
18.0,Private,11th,cat1,20.0,Sales,<=50K
57.0,Self-emp-not-inc,Masters,cat1,38.0,Tech-support,>50K
25.0,Private,Assoc-voc,cat1,38.0,Adm-clerical,<=50K
32.0,Private,Masters,cat1,40.0,Exec-managerial,>50K
27.0,Private,9th,cat1,40.0,Farming-fishing,<=50K
46.0,Federal-gov,Bachelors,cat2,45.0,Prof-specialty,>50K
17.0,?,10th,cat1,17.0,?,<=50K
43.0,State-gov,HS-grad,cat1,40.0,Craft-repair,<=50K
56.0,Self-emp-not-inc,Bachelors,cat1,40.0,Prof-specialty,>50K
19.0,,HS-grad,cat1,40.0,Craft-repair,<=50K
20.0,Federal-gov,HS-grad,cat1,40.0,Adm-clerical,<=50K
42.0,Private,Some-college,cat1,45.0,Machine-op-inspct,<=50K
90.0,Private,HS-grad,cat1,99.0,Transport-moving,<=50K
25.0,Private,11th,cat1,35.0,Machine-op-inspct,<=50K
27.0,Private,HS-grad,cat1,40.0,Other-service,<=50K
48.0,Private,HS-grad,cat1,44.0,Transport-moving,<=50K
48.0,Federal-gov,Some-college,cat1,40.0,Adm-clerical,<=50K
,Private,HS-grad,cat1,48.0,Craft-repair,<=50K
46.0,Private,Bachelors,cat1,38.0,Tech-support,<=50K
32.0,,5th-6th,,40.0,Other-service,<=50K
22.0,Private,Assoc-voc,cat1,40.0,Tech-support,<=50K
24.0,Private,Bachelors,cat1,40.0,,>50K
31.0,Private,HS-grad,cat1,65.0,Craft-repair,<=50K
20.0,Private,Some-college,cat1,18.0,Prof-specialty,<=50K
28.0,Self-emp-not-inc,Prof-school,cat2,40.0,Prof-specialty,<=50K
40.0,Self-emp-inc,HS-grad,cat1,60.0,Exec-managerial,>50K
39.0,Private,HS-grad,,40.0,Machine-op-inspct,>50K
54.0,Local-gov,HS-grad,cat1,40.0,Transport-moving,<=50K
59.0,,Some-college,cat1,42.0,Protective-serv,<=50K
17.0,Private,11th,cat1,18.0,Sales,<=50K
25.0,Self-emp-not-inc,Some-college,cat1,80.0,Craft-repair,<=50K
,Local-gov,HS-grad,cat1,40.0,Protective-serv,>50K
55.0,Self-emp-not-inc,HS-grad,,60.0,Exec-managerial,<=50K
39.0,Private,HS-grad,cat1,40.0,,<=50K
67.0,Private,Some-college,cat1,16.0,Prof-specialty,<=50K
28.0,Private,,cat1,40.0,Other-service,<=50K
35.0,Private,9th,cat1,40.0,Machine-op-inspct,<=50K
44.0,Private,HS-grad,cat1,48.0,Adm-clerical,>50K
51.0,Private,Masters,cat1,47.0,Prof-specialty,>50K
55.0,Private,Bachelors,cat1,40.0,,<=50K
45.0,Local-gov,,,78.0,Protective-serv,>50K
32.0,Private,HS-grad,cat1,48.0,Craft-repair,<=50K
,Private,Some-college,cat1,40.0,Exec-managerial,<=50K
45.0,Private,Masters,cat4,,,>50K
35.0,Private,Bachelors,cat1,40.0,Sales,>50K
55.0,Local-gov,HS-grad,cat1,44.0,Transport-moving,<=50K
59.0,Private,Some-college,cat1,40.0,,>50K
22.0,Private,HS-grad,cat1,55.0,Adm-clerical,<=50K
46.0,Local-gov,Masters,,35.0,,<=50K
23.0,Private,HS-grad,cat1,40.0,Farming-fishing,<=50K
47.0,Private,,cat1,45.0,Exec-managerial,>50K
34.0,Private,HS-grad,cat1,30.0,Craft-repair,<=50K
51.0,Private,11th,cat1,40.0,Transport-moving,<=50K
40.0,Private,Assoc-voc,cat1,50.0,Sales,<=50K
24.0,State-gov,Some-college,cat1,12.0,Adm-clerical,<=50K
20.0,Private,Some-college,cat1,72.0,Farming-fishing,<=50K
44.0,Private,Some-college,cat2,50.0,Transport-moving,<=50K
26.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
35.0,Local-gov,HS-grad,cat1,38.0,Adm-clerical,<=50K
23.0,Private,Some-college,cat1,40.0,Machine-op-inspct,<=50K
40.0,Private,HS-grad,cat1,50.0,Craft-repair,<=50K
49.0,Local-gov,HS-grad,cat1,40.0,Protective-serv,<=50K
32.0,Private,HS-grad,cat1,45.0,Machine-op-inspct,<=50K
28.0,Private,Assoc-voc,cat1,40.0,Prof-specialty,<=50K
51.0,Private,Masters,cat4,60.0,Exec-managerial,>50K
62.0,Private,Assoc-voc,,50.0,,>50K
31.0,Private,Some-college,cat1,40.0,Machine-op-inspct,<=50K
47.0,Local-gov,Assoc-acdm,cat1,40.0,Protective-serv,>50K
36.0,Private,,cat1,3.0,Tech-support,<=50K
44.0,State-gov,,cat1,40.0,Craft-repair,<=50K
18.0,?,HS-grad,cat1,20.0,?,<=50K
46.0,Private,Bachelors,cat1,40.0,Exec-managerial,>50K
32.0,Private,HS-grad,,40.0,Craft-repair,<=50K
51.0,Self-emp-not-inc,Assoc-acdm,cat1,30.0,Transport-moving,<=50K
48.0,Private,Bachelors,cat1,45.0,Exec-managerial,>50K
28.0,Private,Bachelors,cat1,40.0,Machine-op-inspct,<=50K
57.0,Self-emp-inc,Some-college,cat1,60.0,Tech-support,>50K
33.0,Private,Assoc-voc,,40.0,Sales,<=50K
42.0,Private,HS-grad,cat1,15.0,Machine-op-inspct,<=50K
17.0,Private,,cat1,40.0,,<=50K
63.0,?,9th,cat1,40.0,?,<=50K
31.0,Self-emp-inc,Bachelors,cat1,55.0,Exec-managerial,>50K
34.0,?,Masters,cat2,30.0,?,<=50K
35.0,Private,Some-college,cat1,40.0,Machine-op-inspct,<=50K
20.0,Private,HS-grad,cat1,40.0,Handlers-cleaners,<=50K
36.0,Private,HS-grad,,40.0,Exec-managerial,<=50K
24.0,Private,Some-college,cat1,24.0,Sales,<=50K
33.0,Private,Some-college,cat1,50.0,Transport-moving,>50K
36.0,Private,Some-college,cat1,40.0,Adm-clerical,<=50K
31.0,Private,Bachelors,cat1,40.0,Exec-managerial,<=50K
29.0,Private,Assoc-acdm,cat2,40.0,Sales,<=50K
47.0,Private,Bachelors,cat1,60.0,Sales,>50K
30.0,Private,Doctorate,cat2,75.0,Prof-specialty,>50K
34.0,Private,HS-grad,cat1,50.0,Farming-fishing,<=50K
23.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
33.0,Private,Assoc-voc,cat1,40.0,Adm-clerical,<=50K
59.0,Private,10th,cat1,40.0,Machine-op-inspct,<=50K
67.0,Self-emp-not-inc,Bachelors,,40.0,Prof-specialty,<=50K
26.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
27.0,Private,HS-grad,cat2,40.0,Machine-op-inspct,<=50K
20.0,Private,HS-grad,cat1,36.0,Prof-specialty,<=50K
24.0,Private,Bachelors,cat1,39.0,Adm-clerical,<=50K
44.0,Federal-gov,Assoc-voc,cat1,40.0,Tech-support,<=50K
,Private,HS-grad,,40.0,Craft-repair,>50K
28.0,Private,Prof-school,cat1,60.0,Prof-specialty,<=50K
19.0,Private,HS-grad,cat1,20.0,,<=50K
31.0,Self-emp-not-inc,Bachelors,,40.0,Exec-managerial,>50K
20.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
64.0,Private,HS-grad,,15.0,,<=50K
47.0,State-gov,HS-grad,cat1,40.0,Adm-clerical,>50K
36.0,Private,Some-college,,35.0,Adm-clerical,<=50K
48.0,Private,HS-grad,cat1,44.0,Craft-repair,>50K
19.0,Self-emp-not-inc,Some-college,cat1,40.0,Other-service,<=50K
22.0,Private,HS-grad,cat1,35.0,Sales,<=50K
56.0,Private,9th,cat1,40.0,Adm-clerical,<=50K
22.0,Private,Some-college,cat1,50.0,Adm-clerical,<=50K
37.0,Private,Bachelors,cat1,99.0,Prof-specialty,>50K
57.0,Local-gov,Bachelors,cat1,35.0,Prof-specialty,<=50K
38.0,Private,Assoc-acdm,cat1,50.0,Sales,>50K
34.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
22.0,?,11th,,40.0,?,<=50K
38.0,Federal-gov,Some-college,cat1,40.0,Exec-managerial,<=50K
30.0,Self-emp-inc,Some-college,cat1,40.0,Exec-managerial,>50K
32.0,,Bachelors,cat1,45.0,Prof-specialty,>50K
29.0,Private,12th,,40.0,Other-service,<=50K
56.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
42.0,,Assoc-voc,,35.0,Exec-managerial,>50K
66.0,?,10th,,40.0,?,<=50K
,Local-gov,HS-grad,,33.0,Exec-managerial,<=50K
20.0,Private,11th,cat1,40.0,Transport-moving,<=50K
25.0,Private,HS-grad,cat1,36.0,Machine-op-inspct,<=50K
42.0,Private,HS-grad,cat1,40.0,Craft-repair,>50K
20.0,?,HS-grad,cat1,40.0,,<=50K
61.0,Private,Some-college,cat1,,Prof-specialty,>50K
24.0,State-gov,Bachelors,,40.0,Exec-managerial,<=50K
51.0,,9th,cat1,40.0,Other-service,<=50K
27.0,Private,HS-grad,cat1,,Adm-clerical,<=50K
41.0,Private,Some-college,cat1,40.0,Exec-managerial,>50K
31.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
39.0,Private,HS-grad,cat1,16.0,Priv-house-serv,<=50K
36.0,?,HS-grad,cat1,40.0,?,<=50K
51.0,Self-emp-not-inc,Prof-school,cat1,40.0,Prof-specialty,<=50K
52.0,Private,HS-grad,cat1,40.0,Exec-managerial,<=50K
49.0,Private,Bachelors,,40.0,Prof-specialty,>50K
43.0,,Some-college,,40.0,Craft-repair,<=50K
45.0,Private,Bachelors,cat1,,Exec-managerial,>50K
49.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
19.0,Private,HS-grad,cat1,40.0,Other-service,<=50K
44.0,Self-emp-not-inc,HS-grad,cat1,40.0,Farming-fishing,<=50K
67.0,,,cat1,40.0,Transport-moving,<=50K
58.0,Private,Prof-school,cat1,45.0,Prof-specialty,>50K
36.0,Private,Bachelors,cat2,40.0,Prof-specialty,>50K
67.0,Private,HS-grad,cat4,,Adm-clerical,>50K
61.0,Private,Doctorate,,40.0,Prof-specialty,>50K
,Local-gov,7th-8th,cat1,40.0,Other-service,<=50K
23.0,?,Assoc-acdm,cat1,16.0,?,<=50K
35.0,Federal-gov,HS-grad,cat1,40.0,Adm-clerical,<=50K
35.0,Private,10th,cat1,38.0,Other-service,<=50K
20.0,State-gov,Some-college,cat1,10.0,,<=50K
51.0,Private,HS-grad,cat1,40.0,,<=50K
23.0,Private,Bachelors,cat1,40.0,Prof-specialty,<=50K
39.0,Private,HS-grad,,24.0,Farming-fishing,<=50K
36.0,Private,Some-college,cat1,40.0,Other-service,<=50K
,Private,HS-grad,cat1,45.0,Sales,>50K
27.0,Private,Bachelors,cat1,80.0,Sales,>50K
29.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
21.0,State-gov,Some-college,cat1,40.0,Protective-serv,<=50K
18.0,Private,,,20.0,Adm-clerical,<=50K
24.0,Private,Some-college,cat1,20.0,Exec-managerial,<=50K
39.0,Federal-gov,HS-grad,,40.0,Craft-repair,>50K
51.0,State-gov,Some-college,,40.0,Exec-managerial,<=50K
,Private,Bachelors,cat4,40.0,Tech-support,>50K
62.0,Private,Some-college,cat1,30.0,Adm-clerical,<=50K
49.0,Private,Bachelors,cat1,40.0,Exec-managerial,>50K
,Private,11th,cat1,40.0,Other-service,<=50K
24.0,Private,Some-college,cat1,40.0,Sales,<=50K
25.0,Private,,cat1,40.0,Exec-managerial,<=50K
54.0,Self-emp-not-inc,Bachelors,cat1,40.0,Sales,<=50K
25.0,Private,,cat1,40.0,Craft-repair,<=50K
20.0,?,HS-grad,,45.0,?,<=50K
,Private,Some-college,cat1,55.0,Sales,>50K
26.0,Private,Bachelors,cat1,38.0,Exec-managerial,<=50K
24.0,Private,HS-grad,cat1,40.0,Handlers-cleaners,<=50K
18.0,Private,11th,cat1,20.0,Other-service,<=50K
45.0,Self-emp-inc,Some-college,cat1,40.0,Prof-specialty,>50K
45.0,Self-emp-not-inc,HS-grad,cat1,25.0,Exec-managerial,<=50K
26.0,Private,Bachelors,cat1,40.0,Sales,<=50K
47.0,Private,Some-college,cat1,40.0,Other-service,<=50K
54.0,?,HS-grad,cat1,40.0,?,<=50K
21.0,Without-pay,HS-grad,cat1,40.0,Craft-repair,<=50K
29.0,Private,HS-grad,cat1,99.0,Other-service,<=50K
68.0,Private,Some-college,cat1,15.0,Prof-specialty,<=50K
21.0,Private,Some-college,cat1,48.0,Exec-managerial,<=50K
28.0,Self-emp-inc,Some-college,cat1,30.0,Exec-managerial,<=50K
46.0,Private,HS-grad,cat1,40.0,Exec-managerial,>50K
35.0,Private,HS-grad,cat1,48.0,Transport-moving,<=50K
50.0,Self-emp-not-inc,10th,,25.0,Craft-repair,<=50K
48.0,Self-emp-inc,Some-college,cat1,40.0,Exec-managerial,<=50K
17.0,?,10th,cat1,40.0,?,<=50K
59.0,Private,Bachelors,,50.0,Craft-repair,>50K
23.0,Private,Some-college,cat1,40.0,Exec-managerial,<=50K
53.0,Private,HS-grad,,30.0,Sales,<=50K
50.0,Self-emp-inc,Masters,cat1,40.0,Sales,>50K
32.0,?,5th-6th,,45.0,?,<=50K
53.0,Private,12th,cat1,56.0,Handlers-cleaners,<=50K
52.0,Private,HS-grad,cat1,48.0,Machine-op-inspct,<=50K
38.0,Private,Bachelors,,50.0,Prof-specialty,<=50K
43.0,Private,,cat1,50.0,Exec-managerial,>50K
35.0,Private,Bachelors,cat1,32.0,Other-service,<=50K
41.0,Private,Prof-school,cat1,50.0,Exec-managerial,>50K
22.0,Private,Some-college,cat1,40.0,Sales,<=50K
39.0,Private,HS-grad,cat1,60.0,Other-service,>50K
45.0,Private,Masters,,40.0,Sales,>50K
31.0,Private,9th,cat1,42.0,Farming-fishing,<=50K
40.0,Private,Bachelors,cat1,40.0,Prof-specialty,>50K
47.0,Self-emp-not-inc,5th-6th,cat1,20.0,Transport-moving,<=50K
53.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
,Self-emp-inc,Bachelors,cat1,60.0,Sales,>50K
33.0,Local-gov,Bachelors,cat1,52.0,,>50K
24.0,Private,Bachelors,cat1,20.0,Adm-clerical,<=50K
34.0,Private,Some-college,cat1,40.0,Other-service,<=50K
46.0,Self-emp-inc,HS-grad,cat1,50.0,Sales,>50K
29.0,Federal-gov,Some-college,cat1,60.0,Protective-serv,<=50K
61.0,State-gov,11th,cat1,32.0,Other-service,>50K
31.0,Private,HS-grad,cat1,40.0,Farming-fishing,<=50K
,Private,HS-grad,,40.0,Tech-support,<=50K
42.0,Private,HS-grad,cat1,,Craft-repair,<=50K
50.0,Federal-gov,Some-college,cat1,40.0,Exec-managerial,<=50K
34.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
39.0,Private,,cat1,40.0,Transport-moving,<=50K
74.0,Private,1st-4th,,20.0,Transport-moving,<=50K
40.0,Private,Some-college,cat1,40.0,Sales,<=50K
75.0,Self-emp-not-inc,,cat1,50.0,Prof-specialty,>50K
,Local-gov,Bachelors,cat1,40.0,Prof-specialty,>50K
36.0,Private,11th,cat1,40.0,Craft-repair,<=50K
61.0,?,Bachelors,cat1,40.0,?,>50K
42.0,,11th,cat1,,?,<=50K
28.0,Private,Bachelors,cat1,40.0,Exec-managerial,>50K
19.0,Private,Some-college,cat1,18.0,Adm-clerical,<=50K
36.0,Private,Assoc-acdm,cat1,32.0,Other-service,<=50K
33.0,?,Assoc-voc,cat1,40.0,?,<=50K
,Federal-gov,Some-college,cat1,40.0,Adm-clerical,<=50K
47.0,Private,Assoc-acdm,,40.0,Prof-specialty,>50K
48.0,Private,HS-grad,cat1,33.0,Tech-support,<=50K
60.0,Self-emp-inc,,cat1,40.0,Craft-repair,<=50K
30.0,,Masters,cat1,30.0,Prof-specialty,<=50K
,Private,Bachelors,cat1,50.0,Exec-managerial,>50K
45.0,Local-gov,Masters,cat1,35.0,Prof-specialty,>50K
51.0,Private,Some-college,cat1,40.0,Tech-support,>50K
53.0,Private,9th,,75.0,,<=50K
34.0,Private,Masters,cat1,40.0,Tech-support,<=50K
,Self-emp-not-inc,Masters,cat1,40.0,Exec-managerial,>50K
68.0,?,HS-grad,cat1,45.0,?,<=50K
32.0,Private,Assoc-acdm,,50.0,Machine-op-inspct,<=50K
63.0,?,HS-grad,cat1,4.0,?,<=50K
,Private,HS-grad,,40.0,Exec-managerial,<=50K
58.0,Self-emp-not-inc,Bachelors,cat1,20.0,Other-service,<=50K
32.0,Private,,cat1,60.0,Exec-managerial,>50K
,Private,Bachelors,cat1,40.0,Prof-specialty,<=50K
40.0,Private,Bachelors,cat1,80.0,Sales,<=50K
50.0,,Bachelors,cat4,55.0,Exec-managerial,>50K
38.0,Self-emp-not-inc,10th,cat1,40.0,Machine-op-inspct,<=50K
30.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
21.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
28.0,Private,Bachelors,cat1,,Prof-specialty,>50K
63.0,Private,HS-grad,cat1,48.0,Sales,<=50K
32.0,Private,Assoc-acdm,cat1,36.0,Prof-specialty,<=50K
25.0,Private,HS-grad,cat1,45.0,Sales,<=50K
59.0,Private,Some-college,,40.0,Tech-support,>50K
22.0,Local-gov,Assoc-voc,,10.0,Adm-clerical,<=50K
49.0,Private,Some-college,cat1,40.0,Craft-repair,<=50K
36.0,Private,Bachelors,,40.0,Exec-managerial,<=50K
31.0,?,HS-grad,cat1,30.0,?,<=50K
46.0,Private,Some-college,cat1,30.0,Priv-house-serv,<=50K
37.0,Local-gov,Prof-school,cat1,60.0,Prof-specialty,>50K
,Private,Bachelors,cat1,40.0,Sales,>50K
43.0,,Some-college,cat1,44.0,Other-service,<=50K
41.0,Private,HS-grad,cat1,40.0,Exec-managerial,>50K
54.0,Private,HS-grad,cat2,40.0,Sales,<=50K
36.0,Private,Some-college,,4.0,Exec-managerial,<=50K
29.0,Private,Bachelors,,40.0,Other-service,<=50K
66.0,Local-gov,HS-grad,cat1,40.0,Craft-repair,<=50K
59.0,Private,Prof-school,cat1,50.0,Prof-specialty,<=50K
62.0,Private,Bachelors,,40.0,Exec-managerial,>50K
29.0,Private,10th,cat1,40.0,Craft-repair,<=50K
,Private,Bachelors,cat1,45.0,Sales,>50K
27.0,Private,Bachelors,cat1,60.0,Machine-op-inspct,>50K
42.0,State-gov,HS-grad,cat1,40.0,Exec-managerial,>50K
,Private,Assoc-voc,cat1,,Craft-repair,>50K
58.0,Private,Masters,cat1,50.0,Prof-specialty,>50K
,Private,Some-college,cat1,40.0,Craft-repair,<=50K
45.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
50.0,Private,Some-college,cat1,40.0,Craft-repair,>50K
43.0,Private,Some-college,cat1,40.0,Craft-repair,<=50K
39.0,Private,Prof-school,cat1,50.0,Exec-managerial,<=50K
21.0,Private,Some-college,cat1,20.0,Adm-clerical,<=50K
24.0,Private,HS-grad,cat1,70.0,Handlers-cleaners,<=50K
59.0,Self-emp-not-inc,Prof-school,cat1,30.0,,<=50K
36.0,Private,HS-grad,,40.0,Machine-op-inspct,>50K
72.0,?,Some-college,cat1,4.0,?,<=50K
35.0,Private,Masters,cat1,65.0,Exec-managerial,>50K
33.0,Private,Some-college,cat1,40.0,Handlers-cleaners,<=50K
30.0,,HS-grad,,45.0,Craft-repair,<=50K
40.0,Private,Assoc-voc,cat1,50.0,Craft-repair,>50K
26.0,Self-emp-not-inc,Some-college,,55.0,Sales,<=50K
37.0,Federal-gov,Assoc-voc,cat1,40.0,Adm-clerical,<=50K
68.0,Self-emp-not-inc,Some-college,cat1,20.0,Transport-moving,<=50K
45.0,Private,Bachelors,cat1,72.0,Craft-repair,>50K
56.0,Private,HS-grad,cat1,40.0,Prof-specialty,<=50K
36.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
50.0,Private,Bachelors,cat2,50.0,Exec-managerial,>50K
38.0,Private,Assoc-voc,cat1,40.0,Sales,<=50K
29.0,Private,Bachelors,cat1,41.0,Sales,<=50K
28.0,Private,,cat1,28.0,Other-service,<=50K
,Federal-gov,Some-college,,50.0,Adm-clerical,<=50K
26.0,Local-gov,Bachelors,cat1,40.0,Protective-serv,<=50K
52.0,Self-emp-inc,Some-college,cat1,65.0,Exec-managerial,>50K
52.0,Private,Bachelors,cat1,40.0,Farming-fishing,<=50K
84.0,Private,HS-grad,,13.0,Other-service,<=50K
33.0,Federal-gov,Some-college,cat1,10.0,Other-service,<=50K
46.0,Federal-gov,Prof-school,cat4,50.0,Prof-specialty,>50K
30.0,Private,HS-grad,cat1,35.0,,<=50K
38.0,Private,Bachelors,cat1,40.0,Prof-specialty,>50K
66.0,Private,HS-grad,cat1,8.0,Priv-house-serv,<=50K
62.0,Federal-gov,Masters,cat1,40.0,Adm-clerical,>50K
31.0,Private,Bachelors,cat1,40.0,Exec-managerial,>50K
31.0,Private,Bachelors,cat1,40.0,Craft-repair,>50K
39.0,Private,HS-grad,cat2,40.0,,<=50K
60.0,Self-emp-not-inc,HS-grad,cat1,50.0,Craft-repair,<=50K
27.0,Private,Bachelors,cat1,40.0,Tech-support,<=50K
37.0,?,Assoc-voc,cat1,40.0,?,<=50K
38.0,Private,Some-college,cat1,40.0,Adm-clerical,<=50K
25.0,Private,HS-grad,cat1,40.0,Handlers-cleaners,<=50K
48.0,Private,HS-grad,,40.0,Exec-managerial,<=50K
42.0,Self-emp-not-inc,Bachelors,cat1,50.0,Prof-specialty,<=50K
45.0,,Masters,cat1,50.0,Prof-specialty,>50K
22.0,Private,Some-college,cat1,,Sales,<=50K
50.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
21.0,Private,HS-grad,cat1,40.0,Farming-fishing,<=50K
,Local-gov,Some-college,cat1,,Adm-clerical,<=50K
60.0,Self-emp-not-inc,HS-grad,cat1,50.0,,<=50K
21.0,?,Some-college,cat1,6.0,?,<=50K
51.0,Private,HS-grad,cat1,48.0,Machine-op-inspct,<=50K
30.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
46.0,Self-emp-not-inc,Assoc-acdm,cat1,40.0,Craft-repair,<=50K
43.0,Private,Assoc-voc,cat1,45.0,,>50K
57.0,,HS-grad,,48.0,Other-service,<=50K
48.0,,Masters,,40.0,Prof-specialty,>50K
39.0,Self-emp-inc,Bachelors,cat2,,Sales,>50K
68.0,Self-emp-not-inc,,,40.0,Farming-fishing,<=50K
33.0,Private,Some-college,cat1,24.0,Other-service,<=50K
22.0,Without-pay,HS-grad,cat2,40.0,Handlers-cleaners,<=50K
18.0,?,11th,cat1,7.0,?,<=50K
28.0,Private,,cat1,50.0,Machine-op-inspct,<=50K
32.0,Private,Masters,cat1,40.0,Prof-specialty,<=50K
56.0,Private,HS-grad,,42.0,Craft-repair,<=50K
,Private,HS-grad,cat1,50.0,Other-service,<=50K
34.0,Private,Some-college,cat1,55.0,Exec-managerial,<=50K
18.0,Private,HS-grad,cat1,40.0,Sales,<=50K
,Private,10th,cat1,40.0,Machine-op-inspct,<=50K
25.0,Private,Bachelors,,40.0,Exec-managerial,<=50K
27.0,Self-emp-not-inc,Some-college,,35.0,Craft-repair,<=50K
56.0,Self-emp-not-inc,Masters,cat1,60.0,Sales,<=50K
33.0,Self-emp-not-inc,HS-grad,cat1,40.0,,<=50K
49.0,,Doctorate,,60.0,,>50K
44.0,Self-emp-not-inc,HS-grad,cat1,84.0,Exec-managerial,<=50K
30.0,Self-emp-not-inc,11th,cat1,45.0,Craft-repair,>50K
27.0,Private,HS-grad,cat1,50.0,Craft-repair,<=50K
25.0,,,cat1,40.0,Adm-clerical,>50K
30.0,Self-emp-inc,,cat1,40.0,Exec-managerial,<=50K
38.0,Private,Assoc-acdm,cat1,40.0,Other-service,<=50K
38.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
,Private,Some-college,cat1,40.0,Sales,<=50K
37.0,Private,HS-grad,cat1,20.0,Machine-op-inspct,<=50K
62.0,Private,HS-grad,cat1,40.0,Exec-managerial,>50K
55.0,Self-emp-not-inc,HS-grad,cat1,40.0,,<=50K
47.0,Self-emp-not-inc,HS-grad,cat1,40.0,Craft-repair,<=50K
45.0,Private,HS-grad,,14.0,Prof-specialty,<=50K
50.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
36.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
45.0,,HS-grad,cat1,20.0,Sales,<=50K
23.0,Private,HS-grad,cat1,38.0,Transport-moving,<=50K
37.0,Private,Assoc-acdm,cat2,50.0,,>50K
38.0,State-gov,Doctorate,,55.0,Prof-specialty,>50K
27.0,Private,Some-college,cat1,40.0,Handlers-cleaners,<=50K
29.0,Private,Bachelors,,50.0,Sales,<=50K
45.0,Local-gov,Masters,cat1,40.0,Prof-specialty,<=50K
41.0,Self-emp-inc,HS-grad,cat1,55.0,Sales,>50K
38.0,Self-emp-not-inc,Some-college,cat1,20.0,Other-service,<=50K
27.0,Private,Bachelors,cat1,40.0,Prof-specialty,<=50K
51.0,Federal-gov,Some-college,cat1,40.0,Handlers-cleaners,<=50K
